timestamp,typeK_C,rtd1_C,rtd2_C
2026-04-12 19:25:38,55.50,25.57,32.98
2026-04-12 19:25:39,55.50,25.57,32.98
2026-04-12 19:25:40,55.75,25.57,32.94
2026-04-12 19:25:40,55.75,25.57,32.94
2026-04-12 19:25:41,56.00,25.54,32.98
2026-04-12 19:25:42,56.25,25.57,32.98
2026-04-12 19:25:42,56.50,25.54,32.94
2026-04-12 19:25:43,56.50,25.57,32.94
2026-04-12 19:25:44,56.75,25.54,32.98
2026-04-12 19:25:44,56.75,25.54,32.94
2026-04-12 19:25:45,57.00,25.54,32.94
2026-04-12 19:25:46,57.25,25.54,32.91
2026-04-12 19:25:46,57.25,25.54,32.94
2026-04-12 19:25:47,57.50,25.57,32.91
2026-04-12 19:25:48,57.75,25.57,32.91
2026-04-12 19:25:48,57.75,25.54,32.91
2026-04-12 19:25:49,58.00,25.50,32.91
2026-04-12 19:25:50,58.00,25.54,32.91
2026-04-12 19:25:50,58.25,25.54,32.91
2026-04-12 19:25:51,58.25,25.54,32.91
2026-04-12 19:25:52,58.50,25.54,32.88
2026-04-12 19:25:52,58.75,25.54,32.84
2026-04-12 19:25:53,58.75,25.54,32.91
2026-04-12 19:25:54,59.00,25.50,32.88
2026-04-12 19:25:54,59.25,25.54,32.88
2026-04-12 19:25:55,59.25,25.54,32.88
2026-04-12 19:25:55,59.25,25.54,32.84
2026-04-12 19:25:56,59.50,25.54,32.88
2026-04-12 19:25:57,59.75,25.54,32.84
2026-04-12 19:25:57,59.75,25.54,32.84
2026-04-12 19:25:58,60.00,25.54,32.84
2026-04-12 19:25:59,60.25,25.54,32.88
2026-04-12 19:25:59,60.25,25.54,32.84
2026-04-12 19:26:00,60.50,25.50,32.84
2026-04-12 19:26:01,60.50,25.54,32.81
2026-04-12 19:26:01,60.75,25.54,32.81
2026-04-12 19:26:02,60.75,25.54,32.84
2026-04-12 19:26:03,61.00,25.54,32.81
2026-04-12 19:26:03,61.00,25.54,32.81
2026-04-12 19:26:04,61.25,25.54,32.77
2026-04-12 19:26:05,61.50,25.54,32.77
2026-04-12 19:26:05,61.50,25.50,32.81
2026-04-12 19:26:06,61.50,25.54,32.81
2026-04-12 19:26:07,61.75,25.54,32.77
2026-04-12 19:26:07,61.75,25.54,32.81
2026-04-12 19:26:08,62.00,25.54,32.77
2026-04-12 19:26:09,62.25,25.54,32.77
2026-04-12 19:26:09,62.25,25.54,32.74
2026-04-12 19:26:10,62.50,25.50,32.74
2026-04-12 19:26:11,62.50,25.50,32.74
2026-04-12 19:26:11,62.75,25.57,32.77
2026-04-12 19:26:12,62.75,25.54,32.74
2026-04-12 19:26:13,63.00,25.54,32.74
2026-04-12 19:26:13,63.00,25.50,32.74
2026-04-12 19:26:14,63.25,25.50,32.74
2026-04-12 19:26:15,63.50,25.54,32.71
2026-04-12 19:26:15,63.50,25.54,32.71
2026-04-12 19:26:16,63.50,25.54,32.71
2026-04-12 19:26:17,63.75,25.54,32.74
2026-04-12 19:26:17,63.75,25.50,32.67
2026-04-12 19:26:21,64.50,25.50,32.64
2026-04-12 19:26:21,64.75,25.50,32.64
2026-04-12 19:26:22,64.75,25.50,32.67
2026-04-12 19:26:23,64.75,25.54,32.67
2026-04-12 19:26:23,65.00,25.54,32.67
2026-04-12 19:26:24,65.00,25.50,32.64
2026-04-12 19:26:25,65.25,25.54,32.60
2026-04-12 19:26:25,65.25,25.50,32.64
2026-04-12 19:26:26,65.50,25.50,32.64
2026-04-12 19:26:27,65.50,25.50,32.64
2026-04-12 19:26:27,65.75,25.50,32.64
2026-04-12 19:26:28,65.75,25.50,32.60
2026-04-12 19:26:29,66.00,25.50,32.60
2026-04-12 19:26:29,66.00,25.50,32.60
2026-04-12 19:26:30,66.25,25.50,32.60
2026-04-12 19:26:31,66.25,25.54,32.60
2026-04-12 19:26:31,66.50,25.50,32.60
2026-04-12 19:26:32,66.50,25.54,32.60
2026-04-12 19:26:33,66.75,25.54,32.57
2026-04-12 19:26:33,66.75,25.54,32.57
2026-04-12 19:26:34,66.75,25.50,32.60
2026-04-12 19:26:35,67.00,25.50,32.54
2026-04-12 19:26:35,67.00,25.50,32.54
2026-04-12 19:26:36,67.25,25.54,32.60
2026-04-12 19:26:36,67.25,25.54,32.57
2026-04-12 19:26:37,67.50,25.54,32.57
2026-04-12 19:26:38,67.75,25.50,32.57
2026-04-12 19:26:38,67.75,25.54,32.57
2026-04-12 19:26:39,67.75,25.54,32.57
2026-04-12 19:26:40,68.00,25.54,32.57
2026-04-12 19:26:40,68.00,25.54,32.54
2026-04-12 19:26:41,68.25,25.57,32.54
2026-04-12 19:26:42,68.25,25.57,32.50
2026-04-12 19:26:42,68.50,25.57,32.50
2026-04-12 19:26:43,68.50,25.60,32.50
2026-04-12 19:26:44,68.75,25.64,32.47
2026-04-12 19:26:44,68.75,25.67,32.47
2026-04-12 19:26:45,69.00,25.67,32.47
2026-04-12 19:26:46,69.00,25.77,32.44
2026-04-12 19:26:46,69.00,25.74,32.40
2026-04-12 19:26:47,69.25,25.77,32.44
2026-04-12 19:26:48,69.25,25.84,32.40
2026-04-12 19:26:48,69.50,25.88,32.44
2026-04-12 19:26:49,69.50,25.91,32.44
2026-04-12 19:26:50,69.50,25.94,32.44
2026-04-12 19:26:50,69.75,25.94,32.47
2026-04-12 19:26:51,69.75,25.98,32.47
2026-04-12 19:26:52,70.00,26.01,32.54
2026-04-12 19:26:52,70.00,26.04,32.57
2026-04-12 19:26:53,70.25,26.08,32.60
2026-04-12 19:26:54,70.25,26.08,32.67
2026-04-12 19:26:54,70.50,26.08,32.71
2026-04-12 19:26:55,70.50,26.11,32.77
2026-04-12 19:26:56,70.50,26.15,32.88
2026-04-12 19:26:56,70.75,26.15,32.94
2026-04-12 19:26:57,70.75,26.18,33.05
2026-04-12 19:26:57,70.75,26.18,33.15
2026-04-12 19:26:58,71.00,26.21,33.25
2026-04-12 19:26:59,71.00,26.25,33.38
2026-04-12 19:26:59,71.00,26.25,33.49
2026-04-12 19:27:00,71.25,26.25,33.62
2026-04-12 19:27:01,71.25,26.28,33.79
2026-04-12 19:27:01,71.25,26.28,33.89
2026-04-12 19:27:02,71.50,26.32,34.06
2026-04-12 19:27:03,71.50,26.28,34.16
2026-04-12 19:27:03,71.50,26.35,34.33
2026-04-12 19:27:04,71.75,26.32,34.47
2026-04-12 19:27:05,71.75,26.32,34.67
2026-04-12 19:27:05,71.75,26.35,34.84
2026-04-12 19:27:06,71.75,26.38,34.98
2026-04-12 19:27:07,72.00,26.38,35.18
2026-04-12 19:27:07,72.00,26.38,35.35
2026-04-12 19:27:08,72.00,26.35,35.49
2026-04-12 19:27:09,72.00,26.35,35.66
2026-04-12 19:27:09,72.25,26.38,35.86
2026-04-12 19:27:10,72.25,26.38,36.07
2026-04-12 19:27:11,72.25,26.38,36.13
2026-04-12 19:27:11,72.25,26.42,36.34
2026-04-12 19:27:12,72.50,26.42,36.54
2026-04-12 19:27:13,72.50,26.42,36.68
2026-04-12 19:27:13,72.50,26.42,36.88
2026-04-12 19:27:14,72.25,26.42,37.05
2026-04-12 19:27:15,72.50,26.42,37.22
2026-04-12 19:27:15,72.50,26.42,37.39
2026-04-12 19:27:16,72.50,26.42,37.59
2026-04-12 19:27:17,72.75,26.45,37.73
2026-04-12 19:27:17,72.75,26.45,37.93
2026-04-12 19:27:18,72.75,26.45,38.07
2026-04-12 19:27:19,72.75,26.45,38.24
2026-04-12 19:27:19,72.75,26.45,38.37
2026-04-12 19:27:20,72.75,26.45,38.58
2026-04-12 19:27:20,72.75,26.48,38.71
2026-04-12 19:27:21,72.75,26.48,38.88
2026-04-12 19:27:22,72.75,26.48,39.02
2026-04-12 19:27:22,72.75,26.48,39.22
2026-04-12 19:27:23,72.75,26.48,39.36
2026-04-12 19:27:24,73.00,26.45,39.53
2026-04-12 19:27:24,72.75,26.48,39.63
2026-04-12 19:27:25,73.00,26.48,39.80
2026-04-12 19:27:26,73.00,26.48,39.94
2026-04-12 19:27:26,73.00,26.52,40.07
2026-04-12 19:27:27,73.00,26.52,40.24
2026-04-12 19:27:28,73.00,26.48,40.41
2026-04-12 19:27:28,73.00,26.52,40.55
2026-04-12 19:27:29,73.00,26.52,40.68
2026-04-12 19:27:30,73.00,26.48,40.82
2026-04-12 19:27:30,73.00,26.55,40.99
2026-04-12 19:27:31,73.00,26.52,41.13
2026-04-12 19:27:32,73.25,26.55,41.30
2026-04-12 19:27:32,73.25,26.52,41.43
2026-04-12 19:27:33,73.00,26.52,41.57
2026-04-12 19:27:34,73.00,26.52,41.70
2026-04-12 19:27:34,73.25,26.52,41.84
2026-04-12 19:27:35,73.00,26.55,42.01
2026-04-12 19:27:36,73.25,26.55,42.15
2026-04-12 19:27:36,73.00,26.52,42.25
2026-04-12 19:27:37,73.25,26.52,42.35
2026-04-12 19:27:38,73.25,26.55,42.52
2026-04-12 19:27:38,73.25,26.55,42.62
2026-04-12 19:27:39,73.25,26.55,42.76
2026-04-12 19:27:40,73.00,26.55,42.86
2026-04-12 19:27:40,73.25,26.55,43.00
2026-04-12 19:27:41,73.25,26.55,43.10
2026-04-12 19:27:42,73.25,26.55,43.27
2026-04-12 19:27:42,73.00,26.55,43.37
2026-04-12 19:27:43,73.25,26.55,43.51
2026-04-12 19:27:43,73.25,26.55,43.64
2026-04-12 19:27:44,73.25,26.55,43.71
2026-04-12 19:27:45,73.25,26.59,43.85
2026-04-12 19:27:45,73.25,26.55,43.95
2026-04-12 19:27:46,73.25,26.59,44.05
2026-04-12 19:27:47,73.25,26.59,44.19
2026-04-12 19:27:47,73.25,26.59,44.29
2026-04-12 19:27:48,73.25,26.59,44.36
2026-04-12 19:27:49,73.25,26.59,44.49
2026-04-12 19:27:49,73.25,26.62,44.56
2026-04-12 19:27:50,73.25,26.59,44.66
2026-04-12 19:27:51,73.25,26.59,44.77
2026-04-12 19:27:51,73.25,26.59,44.90
2026-04-12 19:27:52,73.25,26.62,44.97
2026-04-12 19:27:53,73.25,26.62,45.07
2026-04-12 19:27:53,73.25,26.62,45.17
2026-04-12 19:27:54,73.25,26.59,45.24
2026-04-12 19:27:55,73.00,26.62,45.31
2026-04-12 19:27:55,73.25,26.62,45.41
2026-04-12 19:27:56,73.25,26.62,45.51
2026-04-12 19:27:57,73.25,26.62,45.58
2026-04-12 19:27:57,73.25,26.62,45.68
2026-04-12 19:27:58,73.25,26.62,45.75
2026-04-12 19:27:59,73.25,26.59,45.85
2026-04-12 19:27:59,73.25,26.62,45.89
2026-04-12 19:28:00,73.25,26.62,45.99
2026-04-12 19:28:01,73.25,26.62,46.02
2026-04-12 19:28:01,73.25,26.62,46.13
2026-04-12 19:28:02,73.25,26.62,46.16
2026-04-12 19:28:03,73.25,26.62,46.23
2026-04-12 19:28:03,73.25,26.62,46.37
2026-04-12 19:28:04,73.00,26.62,46.40
2026-04-12 19:28:05,73.25,26.65,46.50
2026-04-12 19:28:05,73.25,26.62,46.50
2026-04-12 19:28:06,73.25,26.62,46.57
2026-04-12 19:28:06,73.25,26.62,46.64
2026-04-12 19:28:07,73.25,26.65,46.71
2026-04-12 19:28:08,73.00,26.65,46.74
2026-04-12 19:28:08,73.00,26.62,46.77
2026-04-12 19:28:09,73.00,26.65,46.81
2026-04-12 19:28:10,73.25,26.65,46.91
2026-04-12 19:28:10,73.25,26.65,46.94
2026-04-12 19:28:11,73.00,26.65,46.94
2026-04-12 19:28:12,73.00,26.69,47.05
2026-04-12 19:28:12,73.00,26.65,47.08
2026-04-12 19:28:13,73.25,26.69,47.15
2026-04-12 19:28:14,73.00,26.65,47.22
2026-04-12 19:28:14,73.00,26.69,47.25
2026-04-12 19:28:15,73.00,26.69,47.25
2026-04-12 19:28:16,73.00,26.69,47.32
2026-04-12 19:28:16,73.00,26.65,47.39
2026-04-12 19:28:17,73.00,26.65,47.39
2026-04-12 19:28:18,73.00,26.69,47.45
2026-04-12 19:28:18,73.00,26.65,47.49
2026-04-12 19:28:19,73.00,26.69,47.49
2026-04-12 19:28:20,73.00,26.69,47.52
2026-04-12 19:28:20,73.00,26.69,47.56
2026-04-12 19:28:21,73.00,26.65,47.59
2026-04-12 19:28:22,73.00,26.69,47.63
2026-04-12 19:28:22,73.00,26.69,47.66
2026-04-12 19:28:23,73.00,26.69,47.73
2026-04-12 19:28:24,73.00,26.65,47.73
2026-04-12 19:28:24,73.00,26.69,47.76
2026-04-12 19:28:25,73.00,26.69,47.76
2026-04-12 19:28:26,73.00,26.69,47.83
2026-04-12 19:28:26,73.00,26.69,47.80
2026-04-12 19:28:27,73.00,26.69,47.83
2026-04-12 19:28:28,73.00,26.69,47.86
2026-04-12 19:28:28,73.00,26.69,47.90
2026-04-12 19:28:29,73.00,26.69,47.90
2026-04-12 19:28:30,73.00,26.69,47.97
2026-04-12 19:28:30,73.00,26.72,47.97
2026-04-12 19:28:31,73.00,26.72,47.97
2026-04-12 19:28:31,73.00,26.69,48.03
2026-04-12 19:28:32,73.00,26.69,48.03
2026-04-12 19:28:33,73.00,26.72,48.07
2026-04-12 19:28:33,73.00,26.72,48.07
2026-04-12 19:28:34,73.00,26.72,48.07
2026-04-12 19:28:35,73.00,26.72,48.14
2026-04-12 19:28:35,73.00,26.69,48.10
2026-04-12 19:28:36,72.75,26.75,48.17
2026-04-12 19:28:37,72.75,26.72,48.17
2026-04-12 19:28:37,72.75,26.72,48.17
2026-04-12 19:28:38,72.75,26.75,48.20
2026-04-12 19:28:39,73.00,26.75,48.24
2026-04-12 19:28:39,73.00,26.72,48.20
2026-04-12 19:28:40,72.75,26.72,48.27
2026-04-12 19:28:41,72.75,26.75,48.24
2026-04-12 19:28:41,72.75,26.72,48.27
2026-04-12 19:28:42,72.75,26.72,48.27
2026-04-12 19:28:43,72.75,26.72,48.24
2026-04-12 19:28:43,72.75,26.72,48.31
2026-04-12 19:28:44,72.75,26.75,48.31
2026-04-12 19:28:45,72.75,26.75,48.34
2026-04-12 19:28:45,72.75,26.72,48.34
2026-04-12 19:28:46,72.75,26.75,48.34
2026-04-12 19:28:47,72.75,26.72,48.34
2026-04-12 19:28:47,72.75,26.75,48.34
2026-04-12 19:28:48,72.75,26.75,48.34
2026-04-12 19:28:49,72.75,26.75,48.31
2026-04-12 19:28:49,72.75,26.75,48.34
2026-04-12 19:28:50,72.75,26.72,48.37
2026-04-12 19:28:51,72.75,26.75,48.41
2026-04-12 19:28:51,72.75,26.75,48.37
2026-04-12 19:28:52,72.75,26.72,48.37
2026-04-12 19:28:52,72.75,26.75,48.37
2026-04-12 19:28:53,72.75,26.75,48.37
2026-04-12 19:28:54,72.75,26.75,48.41
2026-04-12 19:28:54,72.75,26.75,48.41
2026-04-12 19:28:55,72.75,26.75,48.37
2026-04-12 19:28:56,72.75,26.72,48.41
2026-04-12 19:28:56,72.75,26.79,48.41
2026-04-12 19:28:57,72.75,26.72,48.41
2026-04-12 19:28:58,72.75,26.75,48.37
2026-04-12 19:28:58,72.75,26.75,48.41
2026-04-12 19:28:59,72.75,26.75,48.44
2026-04-12 19:29:00,72.75,26.75,48.44
2026-04-12 19:29:00,72.75,26.75,48.44
2026-04-12 19:29:01,72.75,26.75,48.44
2026-04-12 19:29:02,72.75,26.75,48.44
2026-04-12 19:29:02,72.75,26.75,48.44
2026-04-12 19:29:03,72.75,26.75,48.48
2026-04-12 19:29:04,72.75,26.79,48.44
2026-04-12 19:29:04,72.75,26.75,48.44
2026-04-12 19:29:05,72.75,26.75,48.41
2026-04-12 19:29:06,72.75,26.79,48.48
2026-04-12 19:29:06,72.75,26.79,48.44
2026-04-12 19:29:07,72.75,26.75,48.44
2026-04-12 19:29:08,72.50,26.75,48.48
2026-04-12 19:29:08,72.50,26.79,48.48
2026-04-12 19:29:09,72.50,26.79,48.48
2026-04-12 19:29:10,72.75,26.75,48.48
2026-04-12 19:29:10,72.75,26.75,48.48
2026-04-12 19:29:11,72.75,26.79,48.48
2026-04-12 19:29:12,72.50,26.75,48.48
2026-04-12 19:29:12,72.75,26.79,48.48
2026-04-12 19:29:13,72.75,26.79,48.48
2026-04-12 19:29:14,72.50,26.75,48.48
2026-04-12 19:29:14,72.75,26.79,48.48
2026-04-12 19:29:15,72.75,26.79,48.51
2026-04-12 19:29:15,72.75,26.79,48.48
2026-04-12 19:29:16,72.50,26.79,48.51
2026-04-12 19:29:17,72.50,26.79,48.48
2026-04-12 19:29:17,72.50,26.82,48.48
2026-04-12 19:29:18,72.50,26.79,48.51
2026-04-12 19:29:19,72.50,26.79,48.51
2026-04-12 19:29:19,72.75,26.79,48.51
2026-04-12 19:29:20,72.50,26.72,48.51
2026-04-12 19:29:21,72.50,26.79,48.51
2026-04-12 19:29:21,72.50,26.79,48.51
2026-04-12 19:29:22,72.50,26.79,48.51
2026-04-12 19:29:23,72.50,26.79,48.51
2026-04-12 19:29:23,72.50,26.79,48.51
2026-04-12 19:29:24,72.50,26.82,48.51
2026-04-12 19:29:25,72.50,26.79,48.51
2026-04-12 19:29:25,72.50,26.79,48.51
2026-04-12 19:29:26,72.50,26.82,48.51
2026-04-12 19:29:27,72.50,26.79,48.54
2026-04-12 19:29:27,72.50,26.79,48.51
2026-04-12 19:29:28,72.50,26.79,48.51
2026-04-12 19:29:29,72.50,26.82,48.51
2026-04-12 19:29:29,72.50,26.82,48.54
2026-04-12 19:29:30,72.50,26.82,48.51
2026-04-12 19:29:31,72.50,26.79,48.54
2026-04-12 19:29:31,72.50,26.79,48.54
2026-04-12 19:29:32,72.50,26.79,48.54
2026-04-12 19:29:33,72.50,26.79,48.51
2026-04-12 19:29:33,72.50,26.82,48.51
2026-04-12 19:29:34,72.50,26.79,48.54
2026-04-12 19:29:35,72.50,26.79,48.54
2026-04-12 19:29:35,72.50,26.82,48.51
2026-04-12 19:29:36,72.50,26.79,48.54
2026-04-12 19:29:36,72.50,26.79,48.51
2026-04-12 19:29:37,72.50,26.79,48.51
2026-04-12 19:29:38,72.50,26.82,48.54
2026-04-12 19:29:38,72.50,26.82,48.54
2026-04-12 19:29:39,72.50,26.82,48.51
2026-04-12 19:29:40,72.50,26.79,48.54
2026-04-12 19:29:40,72.50,26.82,48.51
2026-04-12 19:29:41,72.50,26.82,48.48
2026-04-12 19:29:42,72.50,26.82,48.51
2026-04-12 19:29:42,72.50,26.79,48.48
2026-04-12 19:29:43,72.50,26.79,48.54
2026-04-12 19:29:44,72.50,26.79,48.54
2026-04-12 19:29:44,72.50,26.82,48.54
2026-04-12 19:29:45,72.50,26.82,48.51
2026-04-12 19:29:46,72.50,26.82,48.51
2026-04-12 19:29:46,72.50,26.82,48.51
2026-04-12 19:29:47,72.50,26.82,48.51
2026-04-12 19:29:48,72.50,26.86,48.51
2026-04-12 19:29:48,72.50,26.82,48.54
2026-04-12 19:29:49,72.50,26.79,48.51
2026-04-12 19:29:50,72.50,26.82,48.51
2026-04-12 19:29:50,72.50,26.82,48.51
2026-04-12 19:29:51,72.50,26.82,48.51
2026-04-12 19:29:52,72.50,26.82,48.51
2026-04-12 19:29:52,72.25,26.82,48.51
2026-04-12 19:29:53,72.25,26.82,48.54
2026-04-12 19:29:54,72.25,26.79,48.54
2026-04-12 19:29:54,72.25,26.82,48.54
2026-04-12 19:29:55,72.25,26.82,48.51
2026-04-12 19:29:56,72.50,26.82,48.51
2026-04-12 19:29:56,72.25,26.82,48.51
2026-04-12 19:29:57,72.25,26.79,48.51
2026-04-12 19:29:57,72.25,26.82,48.51
2026-04-12 19:29:58,72.25,26.86,48.51
2026-04-12 19:29:59,72.25,26.82,48.51
2026-04-12 19:29:59,72.50,26.86,48.51
2026-04-12 19:30:00,72.25,26.79,48.51
2026-04-12 19:30:01,72.25,26.82,48.54
2026-04-12 19:30:01,72.25,26.82,48.51
2026-04-12 19:30:02,72.25,26.82,48.51
2026-04-12 19:30:03,72.25,26.82,48.48
2026-04-12 19:30:03,72.25,26.82,48.51
2026-04-12 19:30:04,72.25,26.82,48.51
2026-04-12 19:30:05,72.25,26.82,48.51
2026-04-12 19:30:05,72.25,26.82,48.54
2026-04-12 19:30:06,72.25,26.86,48.44
2026-04-12 19:30:07,72.25,26.82,48.48
2026-04-12 19:30:07,72.25,26.82,48.51
2026-04-12 19:30:08,72.25,26.86,48.51
2026-04-12 19:30:09,72.25,26.82,48.51
2026-04-12 19:30:09,72.25,26.86,48.51
2026-04-12 19:30:10,72.25,26.86,48.51
2026-04-12 19:30:11,72.25,26.86,48.51
2026-04-12 19:30:11,72.25,26.82,48.51
2026-04-12 19:30:12,72.25,26.86,48.51
2026-04-12 19:30:13,72.25,26.82,48.51
2026-04-12 19:30:13,72.25,26.82,48.48
2026-04-12 19:30:14,72.25,26.82,48.48
2026-04-12 19:30:15,72.25,26.86,48.48
2026-04-12 19:30:15,72.25,26.82,48.51
2026-04-12 19:30:16,72.25,26.86,48.54
2026-04-12 19:30:17,72.25,26.86,48.51
2026-04-12 19:30:17,72.25,26.86,48.48
2026-04-12 19:30:18,72.25,26.82,48.48
2026-04-12 19:30:19,72.25,26.86,48.48
2026-04-12 19:30:19,72.25,26.82,48.48
2026-04-12 19:30:20,72.25,26.86,48.51
2026-04-12 19:30:20,72.25,26.86,48.51
2026-04-12 19:30:21,72.25,26.82,48.48
2026-04-12 19:30:22,72.25,26.86,48.48
2026-04-12 19:30:22,72.25,26.86,48.51
2026-04-12 19:30:23,72.25,26.86,48.48
2026-04-12 19:30:24,72.25,26.86,48.51
2026-04-12 19:30:24,72.25,26.86,48.51
2026-04-12 19:30:25,72.25,26.86,48.51
2026-04-12 19:30:26,72.25,26.82,48.51
2026-04-12 19:30:26,72.25,26.86,48.51
2026-04-12 19:30:27,72.25,26.86,48.51
2026-04-12 19:30:28,72.25,26.86,48.51
2026-04-12 19:30:28,72.25,26.86,48.51
2026-04-12 19:30:29,72.25,26.86,48.51
2026-04-12 19:30:30,72.25,26.82,48.51
2026-04-12 19:30:30,72.25,26.82,48.51
2026-04-12 19:30:31,72.25,26.89,48.51
2026-04-12 19:30:32,72.25,26.86,48.54
2026-04-12 19:30:32,72.25,26.82,48.51
2026-04-12 19:30:33,72.00,26.86,48.51
2026-04-12 19:30:34,72.25,26.86,48.51
2026-04-12 19:30:34,72.25,26.86,48.51
2026-04-12 19:30:35,72.25,26.86,48.54
2026-04-12 19:30:36,72.00,26.82,48.54
2026-04-12 19:30:36,72.25,26.86,48.51
2026-04-12 19:30:37,72.25,26.86,48.51
2026-04-12 19:30:38,72.25,26.86,48.51
2026-04-12 19:30:38,72.25,26.86,48.51
2026-04-12 19:30:39,72.25,26.82,48.51
2026-04-12 19:30:40,72.00,26.86,48.51
2026-04-12 19:30:40,72.00,26.86,48.51
2026-04-12 19:30:41,72.00,26.86,48.54
2026-04-12 19:30:41,72.00,26.86,48.54
2026-04-12 19:30:42,72.25,26.82,48.54
2026-04-12 19:30:43,72.25,26.86,48.54
2026-04-12 19:30:43,72.00,26.82,48.51
2026-04-12 19:30:44,72.00,26.86,48.54
2026-04-12 19:30:45,72.00,26.86,48.54
2026-04-12 19:30:45,72.25,26.82,48.54
2026-04-12 19:30:46,72.00,26.86,48.54
2026-04-12 19:30:47,72.00,26.86,48.58
2026-04-12 19:30:47,72.00,26.86,48.54
2026-04-12 19:30:48,72.00,26.82,48.51
2026-04-12 19:30:49,72.00,26.86,48.54
2026-04-12 19:30:49,72.00,26.86,48.54
2026-04-12 19:30:50,72.00,26.86,48.58
2026-04-12 19:30:51,72.00,26.89,48.54
2026-04-12 19:30:51,72.00,26.86,48.58
2026-04-12 19:30:52,72.00,26.86,48.54
2026-04-12 19:30:53,72.00,26.86,48.54
2026-04-12 19:30:53,72.00,26.86,48.54
2026-04-12 19:30:54,72.00,26.86,48.54
2026-04-12 19:30:55,72.00,26.86,48.54
2026-04-12 19:30:55,72.00,26.86,48.58
2026-04-12 19:30:56,72.00,26.86,48.54
2026-04-12 19:30:57,72.00,26.89,48.58
2026-04-12 19:30:57,72.00,26.86,48.58
2026-04-12 19:30:58,72.00,26.86,48.58
2026-04-12 19:30:59,72.00,26.86,48.54
2026-04-12 19:30:59,72.00,26.86,48.58
2026-04-12 19:31:00,72.00,26.89,48.58
2026-04-12 19:31:01,72.00,26.86,48.58
2026-04-12 19:31:01,72.00,26.82,48.58
2026-04-12 19:31:02,72.00,26.86,48.58
2026-04-12 19:31:03,72.00,26.89,48.58
2026-04-12 19:31:03,72.00,26.86,48.58
2026-04-12 19:31:04,72.00,26.86,48.61
2026-04-12 19:31:04,72.00,26.82,48.58
2026-04-12 19:31:05,72.00,26.89,48.58
2026-04-12 19:31:06,72.00,26.86,48.58
2026-04-12 19:31:06,72.00,26.86,48.61
2026-04-12 19:31:07,72.00,26.86,48.58
2026-04-12 19:31:08,72.00,26.86,48.61
2026-04-12 19:31:08,72.00,26.86,48.58
2026-04-12 19:31:09,72.00,26.86,48.58
2026-04-12 19:31:10,72.00,26.86,48.61
2026-04-12 19:31:10,72.00,26.89,48.58
2026-04-12 19:31:11,72.00,26.86,48.58
2026-04-12 19:31:12,72.00,26.86,48.61
2026-04-12 19:31:12,72.00,26.86,48.58
2026-04-12 19:31:13,72.00,26.89,48.61
2026-04-12 19:31:14,72.00,26.86,48.61
2026-04-12 19:31:14,72.00,26.86,48.61
2026-04-12 19:31:15,72.00,26.86,48.61
2026-04-12 19:31:16,72.00,26.86,48.61
2026-04-12 19:31:16,72.00,26.82,48.58
2026-04-12 19:31:17,72.00,26.89,48.61
2026-04-12 19:31:18,72.00,26.86,48.61
2026-04-12 19:31:18,72.00,26.89,48.61
2026-04-12 19:31:19,72.00,26.82,48.61
2026-04-12 19:31:20,72.00,26.86,48.61
2026-04-12 19:31:20,72.00,26.86,48.58
2026-04-12 19:31:21,72.00,26.86,48.61
2026-04-12 19:31:22,72.00,26.89,48.61
2026-04-12 19:31:22,72.00,26.89,48.61
2026-04-12 19:31:23,72.00,26.89,48.61
2026-04-12 19:31:24,72.00,26.89,48.61
2026-04-12 19:31:24,72.00,26.89,48.61
2026-04-12 19:31:25,72.00,26.86,48.61
2026-04-12 19:31:25,72.00,26.89,48.61
2026-04-12 19:31:26,72.00,26.86,48.61
2026-04-12 19:31:27,72.00,26.89,48.61
2026-04-12 19:31:27,72.00,26.86,48.61
2026-04-12 19:31:28,72.00,26.89,48.61
2026-04-12 19:31:29,72.00,26.82,48.61
2026-04-12 19:31:29,72.00,26.86,48.65
2026-04-12 19:31:30,72.00,26.86,48.65
2026-04-12 19:31:31,72.00,26.86,48.65
2026-04-12 19:31:31,72.00,26.86,48.61
2026-04-12 19:31:32,72.00,26.89,48.61
2026-04-12 19:31:33,72.00,26.89,48.65
2026-04-12 19:31:33,72.00,26.86,48.65
2026-04-12 19:31:34,72.00,26.86,48.61
2026-04-12 19:31:35,72.00,26.89,48.61
2026-04-12 19:31:35,72.00,26.86,48.65
2026-04-12 19:31:36,72.00,26.86,48.65
2026-04-12 19:31:37,72.00,26.86,48.65
2026-04-12 19:31:37,72.00,26.89,48.61
2026-04-12 19:31:38,72.00,26.89,48.65
2026-04-12 19:31:39,72.00,26.89,48.68
2026-04-12 19:31:39,72.00,26.86,48.65
2026-04-12 19:31:40,72.00,26.82,48.65
2026-04-12 19:31:41,72.00,26.89,48.65
2026-04-12 19:31:41,72.00,26.89,48.61
2026-04-12 19:31:42,72.00,26.89,48.65
2026-04-12 19:31:43,72.00,26.89,48.65
2026-04-12 19:31:43,72.00,26.86,48.65
2026-04-12 19:31:44,72.00,26.89,48.65
2026-04-12 19:31:45,72.00,26.86,48.65
2026-04-12 19:31:45,72.00,26.86,48.68
2026-04-12 19:31:46,72.00,26.86,48.65
2026-04-12 19:31:47,72.00,26.89,48.65
2026-04-12 19:31:47,72.00,26.89,48.65
2026-04-12 19:31:48,72.00,26.82,48.65
